Lemma,Word_Type,Category,Primary_subcategory,Alt_split
insane,a,style,advanced_anglicism,"['hektisch', 'fahrig', 'besorgt', 'echt unglücklich', 'durchgedreht']"
Insights,s,style,advanced_anglicism,"['Erkenntnisse', 'Einblicke', 'Einsichten']"
Internship,s,style,advanced_anglicism,['Praktikum']
Learnings,s,style,advanced_anglicism,"['Erkenntnisse', 'Einblicke', 'Einsichten', 'Lernprozesse']"
Legal,s,style,advanced_anglicism,['Rechtsabteilung']
Listening-mode,s,style,advanced_anglicism,['Zuhör-Modus']
Look,s,style,advanced_anglicism,['Aussehen']
Low-Interest-Product,s,style,advanced_anglicism,['Klein- und Bequemlichkeitsbedarf']
Lowlight,s,style,advanced_anglicism,"['Tiefpunkt', 'Schatten in der Licht-und-Schatten-Betrachtung(...)']"
Meeting,s,style,advanced_anglicism,['Besprechung']
Message-Marketing,s,style,advanced_anglicism,['Kommunikationsmarketing']
No-Name-Products,s,style,advanced_anglicism,['namenlose Produkte']
on-budget,a,style,advanced_anglicism,['im Budgetrahmen']
on-time,a,style,advanced_anglicism,['im Zeitplan']
Password,s,style,advanced_anglicism,['Kennwort']
Performance,s,style,advanced_anglicism,"['Leistung', 'Durchsatz', 'Leistungsfähigkeit', 'Erfüllung']"
pitchen,v,style,advanced_anglicism,"['verkaufen', 'bewerben', 'Verkaufsgespräch führen']"
Ranking,s,style,advanced_anglicism,['Rangfolge']
reingestafft,a,style,advanced_anglicism,"['zugeteilt', 'Personal zugewiesen', 'Personenstunden bewilligt']"
reinstaffen,v,style,advanced_anglicism,"['zuteilen', 'Personal zuweisen', 'Personenstunden bewilligen']"
Responsibilities,s,style,advanced_anglicism,['Aufgabengebiete']
resyncen,v,style,advanced_anglicism,"['abstimmen', 'koordinieren', 'abgleichen', 'in Einklang bringen']"
Sabbatical,s,style,advanced_anglicism,['Auszeit']
Salary,s,style,advanced_anglicism,['Gehalt']
Sales,s,style,advanced_anglicism,['Verkaufskatalog']
Sales-Pitch,s,style,advanced_anglicism,"['Verkaufsmasche', 'Verkaufstaktik', 'Verkaufsargumentation', 'Kundenansprache', 'Verkaufspräsentation']"
Sample,s,style,advanced_anglicism,['Verkaufskatalog']
Save-my-ass-Memo,i,style,advanced_anglicism,"['Ich-sicher-mich-vorsorglich-ab-Memo', 'Ich-steh-gut-da-Memo']"
Service,s,style,advanced_anglicism,['Diensleistung']
shiften,v,style,advanced_anglicism,"['umverteilen', 'verschieben', 'versetzen']"
skippen,v,style,advanced_anglicism,"['weglassen', 'außer Acht lassen', 'überspringen', 'durchwinken', 'ignorieren']"
stressen,v,style,advanced_anglicism,"['betonen', 'hervorheben', 'mit Nachdruck bewerben', 'unterstreichen']"
supporten,v,style,advanced_anglicism,['unterstützen']
sweet-talken,v,style,advanced_anglicism,['umgarnen']
Topic,s,style,advanced_anglicism,"['Thema', 'Aufgabenstellung', 'Thematik', 'Gesprächsgegenstand', 'Inhalt']"
Traction,s,style,advanced_anglicism,"['Zugkraft', 'greifen(...)', 'Fuß (fassen)(...)', 'an Boden (gewinnen)(...)', 'Fahrt (aufnehmen)(...)']"
Update,s,style,advanced_anglicism,['Aktualisierung']
Vacancy,s,style,advanced_anglicism,['Freie Stelle']
value-adden,v,style,advanced_anglicism,"['beitragen', 'etwas beitragen', 'sinnvollen Beitrag leisten']"
Wallpaper,s,style,advanced_anglicism,['Bildschirmhintergrund']
Workflow,s,style,advanced_anglicism,['Arbeitsablauf']
world-class,a,style,advanced_anglicism,"['Weltklasse sein', 'mit guten Erfolgschancen auf dem Weltmarkt(...)', 'mit Weltformat(...)', 'hat das Potenzial, sich auf dem Weltmarkt durchzusetzen(...)']"
absolut,a,style,exaggerating,"['durch und durch', 'real', 'umfassend', 'uneingeschränkt', 'gründlich', 'gerne', 'zuverlässig']"
Alpha,s,style,exaggerating,"['Person, die ihr Team inspiriert(...)', 'Mensch mit Freude an Verantwortung(...)', 'Person, die ihrem Team mit Rat und Tat zur Seite steht(...)', 'Person, die das Team beim Erreichen von gemeinsamen Zielen unterstützt(...)', 'Leute, die ihre Teams inspirieren(...)', 'Menschen mit Freude an Verantwortung(...)', 'Leute, die ihrem Team mit Rat und Tat zur Seite stehen(...)', 'Leute, die das Team beim Erreichen von gemeinsamen Zielen unterstützen und lenken(...)']"
Alpha-Chef,s,style,exaggerating,"['Person, die ihr Team inspiriert(...)', 'Mensch mit Freude an Verantwortung(...)', 'Person, die ihrem Team mit Rat und Tat zur Seite steht(...)', 'Person, die das Team beim Erreichen von gemeinsamen Zielen unterstützt(...)', 'Leute, die ihre Teams inspirieren(...)', 'Menschen mit Freude an Verantwortung(...)', 'Leute, die ihrem Team mit Rat und Tat zur Seite stehen(...)', 'Leute, die das Team beim Erreichen von gemeinsamen Zielen unterstützen und lenken(...)']"
Alpha-Führungskraft,s,style,exaggerating,"['Person, die ihr Team inspiriert(...)', 'Mensch mit Freude an Verantwortung(...)', 'Person, die ihrem Team mit Rat und Tat zur Seite steht(...)', 'Person, die das Team beim Erreichen von gemeinsamen Zielen unterstützt(...)', 'Leute, die ihre Teams inspirieren(...)', 'Menschen mit Freude an Verantwortung(...)', 'Leute, die ihrem Team mit Rat und Tat zur Seite stehen(...)', 'Leute, die das Team beim Erreichen von gemeinsamen Zielen unterstützen und lenken(...)']"
Alpha-Person,s,style,exaggerating,"['Person, die ihr Team inspiriert(...)', 'Mensch mit Freude an Verantwortung(...)', 'Person, die ihrem Team mit Rat und Tat zur Seite steht(...)', 'Person, die das Team beim Erreichen von gemeinsamen Zielen unterstützt(...)', 'Leute, die ihre Teams inspirieren(...)', 'Menschen mit Freude an Verantwortung(...)', 'Leute, die ihrem Team mit Rat und Tat zur Seite stehen(...)', 'Leute, die das Team beim Erreichen von gemeinsamen Zielen unterstützen und lenken(...)']"
Alpha-Persönlichkeit,s,style,exaggerating,"['Person, die ihr Team inspiriert(...)', 'Mensch mit Freude an Verantwortung(...)', 'Person, die ihrem Team mit Rat und Tat zur Seite steht(...)', 'Person, die das Team beim Erreichen von gemeinsamen Zielen unterstützt(...)', 'Leute, die ihre Teams inspirieren(...)', 'Menschen mit Freude an Verantwortung(...)', 'Leute, die ihrem Team mit Rat und Tat zur Seite stehen(...)', 'Leute, die das Team beim Erreichen von gemeinsamen Zielen unterstützen und lenken(...)']"
Alphamännchen,s,style,exaggerating,"['Person, die ihr Team inspiriert(...)', 'Mensch mit Freude an Verantwortung(...)', 'Person, die ihrem Team mit Rat und Tat zur Seite steht(...)', 'Person, die das Team beim Erreichen von gemeinsamen Zielen unterstützt(...)', 'Leute, die ihre Teams inspirieren(...)', 'Menschen mit Freude an Verantwortung(...)', 'Leute, die ihrem Team mit Rat und Tat zur Seite stehen(...)', 'Leute, die das Team beim Erreichen von gemeinsamen Zielen unterstützen und lenken(...)']"
Alphatier,s,style,exaggerating,"['Person, die ihr Team inspiriert(...)', 'Mensch mit Freude an Verantwortung(...)', 'Person, die ihrem Team mit Rat und Tat zur Seite steht(...)', 'Person, die das Team beim Erreichen von gemeinsamen Zielen unterstützt(...)', 'Leute, die ihre Teams inspirieren(...)', 'Menschen mit Freude an Verantwortung(...)', 'Leute, die ihrem Team mit Rat und Tat zur Seite stehen(...)', 'Leute, die das Team beim Erreichen von gemeinsamen Zielen unterstützen und lenken(...)']"
Alphatyp,s,style,exaggerating,"['Person, die ihr Team inspiriert(...)', 'Mensch mit Freude an Verantwortung(...)', 'Person, die ihrem Team mit Rat und Tat zur Seite steht(...)', 'Person, die das Team beim Erreichen von gemeinsamen Zielen unterstützt(...)', 'Leute, die ihre Teams inspirieren(...)', 'Menschen mit Freude an Verantwortung(...)', 'Leute, die ihrem Team mit Rat und Tat zur Seite stehen(...)', 'Leute, die das Team beim Erreichen von gemeinsamen Zielen unterstützen und lenken(...)']"
Alphaweibchen,s,style,exaggerating,"['Person, die ihr Team inspiriert(...)', 'Mensch mit Freude an Verantwortung(...)', 'Person, die ihrem Team mit Rat und Tat zur Seite steht(...)', 'Person, die das Team beim Erreichen von gemeinsamen Zielen unterstützt(...)', 'Leute, die ihre Teams inspirieren(...)', 'Menschen mit Freude an Verantwortung(...)', 'Leute, die ihrem Team mit Rat und Tat zur Seite stehen(...)', 'Leute, die das Team beim Erreichen von gemeinsamen Zielen unterstützen und lenken(...)']"
Aufsteiger,s,style,exaggerating,"['Aufsteiger~in~/~Aufsteiger', 'aufmerksame Person, die mit neu gewonnenem Wissen weiterkommt(...)', 'Person, die aus Erfahrungen lernt(...)', 'Person, die Spaß an neuen Aufgaben hat(...)', 'Aufsteiger~innen~ und ~Aufsteiger', 'aufmerksame Menschen, die neu gewonnenes Wissen nutzen und weiterkommen(...)', 'Leute, die aus Erfahrungen lernen(...)', 'Leute, die Spaß an neuen Aufgaben haben(...)']"
ausgeprägt,a,style,exaggerating,"['sichtbar', 'intensiv', 'wahrnehmbar', 'gründlich', 'spürbar', 'merklich', 'klar erkennbar', 'klar umrissen', 'prägnant', 'klar ersichtlich']"
ausgezeichnet,a,style,exaggerating,"['gut', 'bemerkenswert', 'mit einem Preis gewürdigt', 'öffentlich geehrt', 'auf (...) stolz sein dürfen']"
außergewöhnlich,a,style,exaggerating,"['kreativ', 'gut', 'komplex', 'eindrucksvoll', 'auffällig', 'sich positiv abhebend', 'bemerkenswert']"
außerordentlich,a,style,exaggerating,"['gut', 'eindrucksvoll', 'bemerkenswert']"
äußerst,a,style,exaggerating,"['ausgesprochen', 'hochgradig', 'mit Feuereifer']"
beeindrucken,v,style,exaggerating,"['einen guten Eindruck hinterlassen', 'einen guten Eindruck machen', 'wirken', 'bewegen', 'sich hervortun']"
beeindruckend,a,style,exaggerating,"['gut', 'bewegend', 'inspirierend', 'bemerkenswert', 'eindrucksvoll', 'wirkungsvoll']"
beste,a,style,exaggerating,"['leicht', 'einfach', 'mühelos', 'wirkungsvoll', 'als positiv empfunden', 'erfüllend', 'befriedigend', 'bereichernd', 'schön', 'fein', 'gut', 'passend']"
brillant,a,style,exaggerating,"['glänzend', 'gebündelt', 'fokussiert', 'klar', 'kreativ', 'scharfsinnig', 'begabt', 'wirkungsvoll', 'einnehmend', 'technisch kreativ', 'gekonnt', 'famos', 'reich an Obertönen(...)', 'dass es eine Freude ist(...)', 'eine wahre Wonne(...)']"
eindrücklich,a,style,exaggerating,"['eindringlich', 'eloquent', 'in eindringlichen Bildern', 'bildlich', 'emphatisch', 'anschaulich']"
einzigartig,a,style,exaggerating,"['spezifisch', 'eindeutig', 'kreativ', 'einfallsreich', 'überraschend', 'ausgefallen']"
Erfolg,s,style,exaggerating,"['Gelingen', 'gemeinsam erreichtes Ziel', 'gutes Ergebnis', 'positive Überraschung', 'Lohn für Engagement', 'Umsetzung', 'gutes Resultat']"
erfolgreich,a,style,exaggerating,"['fähig', 'gelungen', 'gewinnbringend', 'produktiv', 'zielführend', 'wirkungsvoll(...)', 'ertragreich(...)', 'mit gutem Ergebnis(...)', 'mit Leichtigkeit(...)', 'alle Meilensteine erreicht(...)']"
Erfolgsbilanz,s,style,exaggerating,"['positive Bilanz', 'erfreuliches Fazit', 'Überblick über gute Ergebnisse', 'erreichte Meilensteine']"
Erfolgserlebnis,s,style,exaggerating,"['Freude über die kompetente Umsetzung gemeinsamer Ziele', 'Auftrieb durch das Erreichen von Meilensteinen', 'Motivation durch gute Ergebnisse']"
Erfolgsfaktor,s,style,exaggerating,"['Faktor im Erreichen gemeinsamer Ziele', 'Schlüssel zum guten Ergebnis', 'Anziehungskraft steigernder Aspekt', 'Erhöhung der Zugkraft', 'Beitrag zum guten Gelingen']"
Erfolgsgeschichte,s,style,exaggerating,"['gelungenes Beispiel', 'Geschichte, wie wir gemeinsame Ziele erreichen', 'Beweis für den positiven Verlauf', 'Geschichte der positiven Entwicklung', 'Bericht über die positive Unternehmung', 'Beispiel, das zeigt, wie uns das gelungen ist']"
Erfolgsquote,s,style,exaggerating,"['positiver Beitrag zum Gesamtergebnis', 'Anteil am Erreichen gemeinsamer Ziele', 'Mitwirkung am positiven Verlauf', 'Beitrag zum gemeinsamen guten Gelingen']"
erstklassig,a,style,exaggerating,"['mit einem Auge für Qualität', 'zuverlässig und präzise', 'ansprechend', 'gehoben', 'rein', 'bevorzugt', 'sorgfältig ausgewählt']"
Establishment,s,style,exaggerating,"['bessere Gesellschaft', 'bessere Kreise', 'gut situierte Kreise', 'soziale Oberschicht', 'in Kaderkreisen']"
etabliert,a,style,exaggerating,"['anerkannt', 'akzeptiert', 'sich einen Namen gemacht habend', 'verwurzelt', 'eingerichtet', 'geltend', 'eingeführt', 'bekannt', 'bewährt', 'aufgebaut']"
exzellent,a,style,exaggerating,"['wertvoll', 'gut', 'qualitätsorientiert', 'mit Sinn für Qualität', 'von besonderer Qualität']"
Exzellenz,s,style,exaggerating,"['Qualität', 'sich kontinuierlich Ziele setzen und erreichen', 'Qualitätsbewusstsein', 'mit besonderer Güte']"
fantastisch,a,style,exaggerating,"['inspirierend', 'begeisternd', 'motivierend']"
führend,a,style,exaggerating,"['bedeutend', 'wichtig', 'bekannt', 'Maßstäbe setzend', 'einflussreich', 'richtungweisend', 'tonangebend', 'wegweisend']"
fundiert,a,style,exaggerating,"['mit Know-how', 'mit Erfahrung']"
Geek,s,style,exaggerating,"['Mensch, der sich gern mit Technologie beschäftigt(...)', 'Mensch, der Spaß an Computern hat(...)', 'Mensch, der unseren Enthusiasmus für neue Medien teilt(...)', 'Mensch, der sich für ein Thema begeistert(...)', 'Mensch, der für ein Thema brennt(...)']"
gewandt,a,style,exaggerating,"['geschickt', 'umsichtig', 'diplomatisch', 'behände', 'routiniert', 'beweglich', 'eloquent', 'anpassungsfähig']"
Gewinn,s,style,exaggerating,"['Bereicherung', 'Nutzen', 'Vorteil', 'positiver Ertrag', 'Nutzeffekt', 'Benefit', 'Vorzug']"
Gewinner,s,style,exaggerating,"['Gewinner~in~/~Gewinner', 'Mensch, der nicht locker lässt(...)', 'Person, die sich vom Ziel nicht abbringen lässt(...)', 'Gewinner~innen~ und ~Gewinner', 'Menschen, die nicht locker lassen(...)', 'alle, die sich nicht von ihrem Ziel ablenken lassen(...)']"
Go-getter,s,style,exaggerating,"['tatkräftige Person', 'Tatmensch', 'umsetzungsfreudiger Mensch', 'jemand, der unternehmerisch denkt(...)', 'jemand, der mit Elan auf Ziele hinarbeitet(...)', 'tatkräftige Leute', 'Tatmenschen', 'umsetzungsfreudige Menschen', 'Leute, die unternehmerisch denken(...)', 'Menschen, die mit Elan auf Ziele hinarbeiten(...)']"
Goal-getter,s,style,exaggerating,"['tatkräftige Person', 'Tatmensch', 'umsetzungsfreudiger Mensch', 'Mensch, der sich kontinuierlich Ziele setzt und erreicht(...)', 'Mensch, der bereit ist, sich neuen oder komplexen Situationen zu stellen, um gemeinsame Ziele zu verwirklichen(...)', 'tatkräftige Leute', 'Tatmenschen', 'umsetzungsfreudige Menschen', 'Menschen, die sich kontinuierlich Ziele setzen und erreichen(...)', 'Leute, der bereit sind, sich neuen oder komplexen Situationen zu stellen, um gemeinsame Ziele zu verwirklichen(...)']"
Gott,s,style,exaggerating,"['Göttin~Gott', 'Mensch, der dank großer Erfahrung den Überblick behält(...)', 'jemand, der vor Komplexität keine Angst hat(...)', 'Mensch, der seine Aufgaben zuverlässig und gelassen im Griff hat(...)', 'Gött~innen~ und ~Götter', 'Menschen, die dank großer Erfahrung den Überblick behalten(...)', 'Leute, die vor Komplexität keine Angst haben(...)', 'Personen, die ihre Aufgaben zuverlässig und gelassen im Griff haben(...)']"
Hacker,s,style,exaggerating,"['Hacker~in~/~Hacker', 'Mensch, der Lösungen kreativ mit Technologie angeht(...)', 'Person, die kostengünstige Alternativen findet und kreativ umsetzt(...)', 'jemand, der bei Komplexität das Ziel nicht aus den Augen verliert(...)', 'Person, die Aufgaben zuverlässig im Griff hat(...)', 'Hacker~innen~ und ~Hacker', 'Menschen, die Lösungen kreativ mit Technologie angehen(...)', 'Fachleute, die kostengünstige Alternativen finden und kreativ umsetzen(...)', 'Personen, die bei Komplexität das Ziel nicht aus den Augen verlieren(...)', 'Personen, die Aufgaben zuverlässig im Griff haben(...)']"
hard-core,a,style,exaggerating,"['heftig', 'engagiert', 'kompromisslos', 'anstrengend', 'unerfreulich']"
Hardliner,s,style,exaggerating,"['Verfechter~in~/~Verfechter', 'jemand, der ungern Kompromisse eingeht(...)', 'Mensch, der für seine Ziele eintritt(...)', 'Verfechter~innen~ und ~Verfechter']"
Held,s,style,exaggerating,"['loyaler Mensch', 'resiliente Persönlichkeit', 'umsetzungsfreudige und engagierte Personen', 'Held~in~/~Held', 'Person, die die Initiative ergreift(...)', 'Person, die sich für gemeinsame Ziele einsetzt(...)', 'Person, die mit Umsicht auf die Bedürfnisse des Teams eingeht(...)', 'Person, die komplexe Aufgaben ruhig und gelassen angeht(...)', 'loyaler Mensch(...)', 'resiliente Persönlichkeit(...)', 'umsetzungsfreudiger Mensch(...)', 'loyale Menschen', 'resiliente Persönlichkeiten', 'engagierte und umsetzungsfreudige Personen', 'Held~innen~ und ~Helden', 'Personen, die die Initiative ergreifen(...)', 'Personen, die sich für gemeinsame Ziele einsetzen(...)', 'Personen, die mit Umsicht auf die Bedürfnisse des Teams eingehen(...)', 'Menschen, die komplexe Aufgaben ruhig und gelassen angehen(...)']"
herausragend,a,style,exaggerating,"['kreativ', 'einfallsreich', 'gut', 'überraschend', 'eindrucksvoll', 'erfreulich', 'zur großen Zufriedenheit aller']"
hervorragend,a,style,exaggerating,"['kreativ', 'einfallsreich', 'gut', 'überraschend', 'eindrucksvoll', 'erfreulich', 'zur großen Zufriedenheit aller']"
Höchstleistung,s,style,exaggerating,"['Meilenstein', 'Teamziel', 'zuverlässiges Ergebnis', 'Sternstunde', 'gemeinsame Leistung, die neue Maßstäbe gesetzt hat(...)', 'Resultat, das das Vertrauen unserer Kundschaft bestätigt(...)', 'Meilensteine', 'Teamziele', 'zuverlässige Ergebnisse', 'Sternstunden']"
Kamikaze,s,style,exaggerating,"['Person, die sich für gemeinsame Ziele engagiert(...)', 'fokussierter und resilienter Mensch(...)', 'jemand, der mit Energie ein Ziel verfolgt(...)', 'jemand, der für (...) einsteht']"
Kämpfer,s,style,exaggerating,"['Mensch, der mit Disziplin auf ein Ziel hinarbeitet(...)', 'jemand, der für (...) einsteht', 'tatkräftiger Mensch(...)', 'jemand, der Aufgaben mit Elan anpackt(...)']"
Kämpfernatur,s,style,exaggerating,"['Geradlinigkeit', 'Standhaftigkeit', 'Seelenstärke', 'tatkräftige Person', 'resilienter Mensch', 'Person, die Aufgaben mit Stetigkeit und Elan angeht(...)', 'Person, die mit Energie ans Werk geht(...)', 'Person, die sich voll innerer Energie für (...) einsetzt', 'Mensch, der Aufgaben beherzt anpackt(...)', 'Mensch, der bereit ist, sich neuen oder komplexen Situationen zu stellen(...)', 'jemand, der für (...) einsteht']"
Karrierefrau,s,style,exaggerating,"['engagierter Mensch', 'Person, die neu erworbenes Wissen kompetent einsetzt und weiterkommt(...)', 'Person, die sich kontinuierlich Ziele setzt und sie erreicht(...)']"
Könner,s,style,exaggerating,"['Fachkraft', 'Könner~in~/~Könner', 'jemand, der erfahren und fachkundig ist(...)', 'Person, die ihre Kompetenzen routiniert einsetzt(...)', 'Könner~innen~ und ~Könner']"
Marktführer,s,style,exaggerating,"['Marktführer~in~/~Marktführer', 'Unternehmen, das im Markt Maßstäbe setzt(...)', 'Unternehmen mit überwiegender Marktpräsenz(...)', 'in der Branche richtungweisendes Unternehmen(...)', 'im Markt wegweisendes Unternehmen(...)', 'Marktführer~innen~ und ~Marktführer', 'Unternehmen, die im Markt Maßstäbe setzen(...)', 'Unternehmen mit überwiegender Marktpräsenz(...)', 'in der Branche richtungweisende Unternehmen(...)', 'im Markt wegweisende Unternehmen(...)']"
Muskel,s,style,exaggerating,"['Tatmensch', 'Person, die Aufgaben mit Elan angeht(...)', 'Person, die mit Energie ans Werk geht(...)', 'Person, die sich voll (...) einsetzt', 'Mensch, der Aufgaben beherzt anpackt(...)']"
Must-have,s,style,exaggerating,"['nützliches Merkmal', 'hilfreiche Fähigkeit', 'Kompetenz, die wichtig ist, um (...)', 'Erfahrung, die (...) ermöglicht', 'Kenntnis, die (...) erlaubt']"
nachweisbar,a,style,exaggerating,"['dokumentiert', 'nachvollziehbar', 'belegbar', 'messbar']"
nachweisen,v,style,exaggerating,"['dokumentieren', 'nachvollziehbar aufzeigen', 'messen']"
Nerd,s,style,exaggerating,"['Mensch, der sich gern mit Technologie beschäftigt(...)', 'Mensch, der Spaß an Computern hat(...)', 'Mensch, der unseren Enthusiasmus für neue Medien teilt(...)', 'Mensch, der sich für ein Thema begeistert(...)', 'Mensch, der für ein Thema brennt(...)']"
Ninja,s,style,exaggerating,"['jemand, der erfahren und fachkundig ist(...)', 'Person, die ihr Know-how und ihre Erfahrung kreativ einsetzt(...)', 'Mensch, der seine Fachkenntnis ständig vertieft(...)']"
obligatorisch,a,style,exaggerating,"['nützlich', 'hilfreich', 'wichtig, um (...)']"
perfekt,a,style,exaggerating,"['ausgereift', 'passend', 'zielführend', 'effektiv', 'interessant', 'geeignet', 'umfassend', 'richtig', 'angebracht', 'gültig', 'gleichwertig', 'praktisch', 'unkompliziert', 'in vollem Umfang']"
Performer,s,style,exaggerating,"['Performer~in~/~Performer', 'jemand, der sich auf die nächsten Schritte fokussiert(...)', 'Person, die engagiert in ihren Aufgaben ist(...)', 'unternehmerisch denkender Mensch(...)', 'Performer~innen~ und ~Performer']"
Pionier,s,style,exaggerating,"['Inspiration', 'Pionier~in~/~Pioniere', 'Wegbereiter~in~/~Wegbereiter', 'Person mit zukunftsweisenden Ideen(...)', 'Person, die Neuland betritt(...)', 'Person, die gewohnte Bahnen verlässt(...)', 'Mensch, der bereit ist, sich neuen Situationen zu stellen(...)', 'Mensch, der Visionen verwirklichen will(...)', 'experimentierfreudiger Mensch(...)', 'Mensch, der Verantwortung übernimmt(...)', 'jemand, der mit gutem Beispiel vorangeht(...)', 'erfinderischer Mensch(...)', 'einfallsreicher Mensch(...)', 'jemand, der inspiriert(...)', 'jemand, der eine Vision vermittelt(...)', 'jemand, der Neues ausprobieren will(...)', 'Pionier~innen~ und ~Pioniere', 'Wegbereiter~innen~ und ~Wegbereiter']"
Pionierunternehmen,s,style,exaggerating,"['richtungweisendes Unternehmen(...)', 'Unternehmen, das mit gutem Beispiel vorangeht(...)', 'Unternehmen, das sich auf Neues einlässt(...)', 'Unternehmen, das neue Wege geht(...)', 'Unternehmen, das inspiriert(...)', 'Unternehmen, das Maßstäbe im (...) setzt', 'verantwortungsbewusstes Unternehmen, das anderen den Weg bereitet(...)']"
PR-Held,s,style,exaggerating,"['Öffentlichkeitsarbeit', 'PR-Held~in~/~PR-Held', 'jemand, der mit Energie und Ideen in der PR neue Wege sucht(...)', 'jemand, dessen Herz für PR-Themen schlägt(...)', 'kommunikationsfreudiger Mensch, der sich um die PR-Bedürfnisse (von ...) kümmert', 'engagiertes PR-Team', 'PR-Held~innen~ und ~PR-Helden', 'PR-Leute, die mit Energie und Ideen neue Wege suchen(...)', 'Menschen, deren Herzen für PR-Themen schlagen(...)', 'kommunikationsfreudige Menschen, die sich um die PR-Bedürfnisse (von ...) kümmern']"
problemlos,a,style,exaggerating,"['einfach', 'leicht', 'reibungslos', 'praktisch', 'bequem', 'ohne großen Aufwand', 'mit Leichtigkeit', 'gut verständlich']"
